effect,b,se,pvalue,ll,ul
0,-.045314077,.057891618,.43377987,-.15877956,.068151407
2,-.041192088,.13071913,.75267124,-.29739687,.21501268
3,-.01944289,.081042662,.81040055,-.17828359,.13939781
4,-.15842354,.078873128,.044580955,-.31301203,-.003835046
5,-.030265633,.070121601,.66602027,-.16770145,.10717018
6,.029325884,.074779518,.69493657,-.11723927,.17589104
