effect,b,se,pvalue,ll,ul
0,.10120045,.13971201,.46885061,-.17263004,.37503093
2,.18383689,.29436603,.53228748,-.39310995,.76078373
3,.1641468,.18093827,.36430225,-.1904857,.51877928
4,-.025398999,.16436623,.87719434,-.34755087,.29675287
5,-.0043106014,.1555514,.97789204,-.30918574,.30056453
6,.17215139,.16439638,.29501995,-.15005958,.49436235
