effect,b,se,pvalue,ll,ul
0,-.044197436,.02247341,.049223032,-.088244513,-.00015036335
2,-.028624626,.021049207,.17386442,-.069880314,.012631061
3,-.022107325,.027550317,.42230165,-.076104954,.031890303
4,-.021375339,.029584588,.46997726,-.079360068,.036609389
5,-.072136432,.032117184,.024701545,-.13508496,-.009187906
6,-.083601892,.031116214,.0072148121,-.14458856,-.022615235
