effect,b,se,pvalue,ll,ul
Expunge1,-.3031902085919936,.2276896443962391,.1829935737245516,-.7494537112613544,.1430732940773671
Sequence3,-.3990180922331304,.1193007591309746,.0008238943302671,-.6328432834581286,-.1651929010081322
Sequence4,-.7236459819605711,.1377646082368991,1.49827522885e-07,-.9936596524491634,-.4536323114719787
Sequence5,-.6028621538962763,.1417172722521292,.0000210005972977,-.8806229034977069,-.3251014042948456
Sequence6,-.5032156767775281,.1579942377861298,.0014474125166256,-.8128786926031999,-.1935526609518564
ES3,.1419401964529677,.2108149314258233,.5007609691063795,-.2712494765449271,.5551298694508626
ES4,.1528328425469176,.2268687086773512,.5005261853607251,-.2918216556798004,.5974873407736356
ES5,-.1938090366945412,.2311240917214047,.401722049640731,-.6468039324280266,.2591858590389441
ES6,-.2825172465752005,.2374088558095163,.2340452196545837,-.7478300535727151,.1827955604223142
