Expungement,Sequence,b,se,pvalue,ll,ul
0,1,.077458858,.027263163,.0044950503,.024024045,.13089368
0,2,.20095693,.050420459,.000067303336,.10213465,.29977921
0,3,.23634349,.05902677,.000062279061,.12065314,.35203382
0,4,.25579342,.062050439,.000037503225,.13417681,.37741005
0,5,.29845881,.071535528,.000030170422,.15825176,.43866587
1,1,.091096722,.031126052,.0034257555,.030090777,.15210266
1,2,.21127628,.050939418,.000033598026,.11143685,.31111571
1,3,.2058171,.051245272,.000059115475,.10537822,.306256
1,4,.24772504,.057656456,.000017346067,.13472046,.36072963
1,5,.3019847,.071546316,.000024340667,.16175649,.44221288
