effect,b,se,pvalue,ll,ul
0,-.045643691,.022415452,.041724242,-.089577168,-.0017102121
2,-.027855445,.021021217,.18513435,-.069056273,.013345383
3,-.02249087,.027340652,.41072616,-.076077566,.031095823
4,-.021550504,.029765224,.4690558,-.079889275,.036788266
5,-.07485877,.031935349,.019074464,-.1374509,-.01226664
6,-.088191472,.031055728,.0045144465,-.14905958,-.027323369
