effect,b,se,pvalue,ll,ul
Expunge1,-.3078263045563752,.2495826637769295,.2174399420613362,-.7969993367247266,.1813467276119762
Sequence3,-.2873257093103783,.1335992491207613,.0315035493692108,-.549175425948665,-.0254759926720916
Sequence4,-.1772652198142201,.1506543875347164,.2393412362604694,-.4725423934952042,.118011953866764
Sequence5,-.1992777902761767,.1589775612056206,.2100251321426301,-.5108680845892052,.1123125040368518
Sequence6,-.2842031104508262,.179054088425799,.1124566558957273,-.6351426750500423,.0667364541483899
ES3,.4532926616260294,.2393316233432787,.0582258046114679,-.0157887004883026,.9223740237403613
ES4,.196009146186738,.2619318803829935,.4542665157765026,-.3173679057667829,.7093861981402587
ES5,.0315669742365562,.2542792938772276,.9012021151146119,-.4668112837770861,.5299452322501986
ES6,.1710639283128013,.2692449375906026,.525202211382898,-.3566464523845144,.6987743090101171
