effect,b,se,pvalue,ll,ul
0,-.011960104,.013724051,.38349739,-.038858749,.014938543
2,-.019304803,.015464066,.2118973,-.049613815,.011004208
3,.013006224,.019548099,.50583005,-.025307346,.051319797
4,-.01145287,.020830704,.58245164,-.052280299,.02937456
5,-.029299121,.021206776,.16709687,-.070863642,.012265396
6,-.012994837,.021098025,.53794289,-.054346208,.028356533
