effect,b,se,pvalue,ll,ul
0,-.010691045,.040042136,.78947312,-.089172184,.067790098
2,.07256037,.10580082,.49282631,-.13480543,.27992618
3,.017602269,.061257377,.77384484,-.10245998,.13766453
4,.0078519061,.059369035,.89478189,-.10850926,.12421308
5,-.13365239,.050263375,.00783634,-.2321668,-.035137977
6,-.032982446,.051792305,.52424121,-.1344935,.068528607
