effect,b,se,pvalue,ll,ul
0,-.043331247,.030895308,.1607604,-.10388494,.017222442
2,-.060280938,.091144107,.50836831,-.23892011,.11835823
3,.02338245,.059912976,.6963343,-.094044827,.14080973
4,-.083266489,.057310224,.14624929,-.19559246,.02905949
5,-.056290027,.055967852,.31453276,-.165985,.053404946
6,-.040201243,.055517789,.46899539,-.14901412,.068611629
