effect,b,se,pvalue,ll,ul
0,-.11934893,.057564273,.038142879,-.23217283,-.0065250271
2,-.18927108,.12189149,.12047491,-.42817402,.049631864
3,.019254673,.08220645,.81481153,-.14186701,.18037635
4,-.062994234,.077747986,.41780445,-.21537749,.089389026
5,-.24952063,.069185294,.00031028822,-.38512132,-.11391994
6,-.12046695,.074336611,.10511201,-.26616403,.02523013
