effect,b,se,pvalue,ll,ul
0,-.058489062,.21742593,.78792441,-.48463604,.36765793
2,.1328954,.43778455,.76146048,-.72514659,.99093735
3,-.24149221,.28446031,.39590982,-.79902416,.31603974
4,.17880818,.28143933,.52521014,-.37280279,.73041916
5,-.30196604,.25159091,.23005141,-.79507518,.19114305
6,-.13708404,.26857355,.60976058,-.66347855,.38931045
