"stid","seq","life_comp","treatment","expunge","white","female","age_enroll","income","income_lag","house_sat","job_sat","unemployed","unemploy_lag","ps_income","ps_employed","local_unemploy","married","dependent","year"
"KSSTID0080",2,0.567191417073695,1,0,1,0,30,8.90361138660417,8.07121853996986,1,3,0,0,6490.53,0,6.533333333,1,1,2020
"KSSTID0080",3,1.63745264113339,1,1,1,0,30,9.33214641558447,8.90361138660417,2,2,0,0,6490.53,0,5.7,1,1,2021
"KSSTID0080",4,-0.18897713392246,1,1,1,0,30,7.94832170131727,9.33214641558447,2,1,0,0,6490.53,0,4.633333333,1,1,2021
"KSSTID0080",5,-1.12398650828684,1,1,1,0,30,7.16155217893444,7.94832170131727,2,2,0,0,6490.53,0,3.066666667,1,1,2021
"KSSTID0080",6,-0.678415773482262,1,1,1,0,30,8.4570418325932,7.16155217893444,2,3,0,0,6490.53,0,3.366666667,1,1,2022
"KSSTID0081",1,3.8648063463529,1,0,0,1,32,0,4.20454335452018,3,3,1,0,65.99,1,6.1,0,1,2020
"KSSTID0081",2,0.0229139881631156,1,0,0,1,32,0,0,2,,1,1,65.99,1,4.366666667,0,1,2020
"KSSTID0081",3,0.275995116588098,1,1,0,1,32,0,0,,,1,1,65.99,1,4.066666667,1,1,2021
"KSSTID0081",4,1.51496460612668,1,1,0,1,32,0,0,,3,1,1,65.99,1,3.533333333,0,1,2021
"KSSTID0081",5,0.894516657228845,1,1,0,1,32,0,0,,,1,1,65.99,1,2.4,0,1,2021
"KSSTID0081",6,-0.923091959240449,1,1,0,1,32,0,0,,,1,1,65.99,1,3.066666667,1,1,2022
"KSSTID0082",1,-1.51304161530732,0,0,1,0,52,0,0,4,4,1,1,0,1,5.1,1,0,2020
"KSSTID0082",2,-1.72171243254402,0,0,1,0,52,0,0,4,,1,1,0,1,3.7,1,0,2020
"KSSTID0082",3,-0.466539021222301,0,0,1,0,52,0,0,4,,1,1,0,1,3.666666667,1,0,2021
"KSSTID0082",4,-1.77494566007199,0,0,1,0,52,0,0,,,1,1,0,1,3.3,1,0,2021
"KSSTID0082",5,1.75666254685605,0,0,1,0,52,0,0,4,,1,1,0,1,2.216666667,1,0,2021
"KSSTID0082",6,0.265834250889902,0,0,1,0,52,0,0,4,4,1,1,0,1,3,1,0,2022
"KSSTID0083",1,0.804924422617334,1,0,0,1,29,8.73420115847045,8.80370658122441,3,,0,0,6657.88,1,9.1,0,1,2020
"KSSTID0083",2,-0.809546140749419,1,0,0,1,29,8.82101530974104,8.73420115847045,3,3,0,0,6657.88,1,6.533333333,0,1,2020
"KSSTID0083",3,0.694586916569123,1,1,0,1,29,8.90691502190844,8.82101530974104,3,4,0,0,6657.88,1,5.7,0,1,2021
"KSSTID0083",4,-2.55678898413156,1,1,0,1,29,8.90486357504149,8.90691502190844,4,3,0,0,6657.88,1,4.633333333,0,1,2021
"KSSTID0083",5,-3.26397840657984,1,1,0,1,29,9.15966057357201,8.90486357504149,3,4,0,0,6657.88,1,3.066666667,0,1,2021
"KSSTID0083",6,-3.18244603952647,1,1,0,1,29,9.43867044997769,9.15966057357201,4,4,0,0,6657.88,1,3.366666667,1,1,2022
"KSSTID0084",1,1.67597674146303,0,0,0,1,37,6.25396341790025,3.68637632389582,1,1,0,0,38.9,1,9.1,0,1,2020
"KSSTID0084",2,1.00245986422907,0,0,0,1,37,0,6.25396341790025,2,1,1,0,38.9,1,6.533333333,0,1,2020
"KSSTID0084",3,2.349493618697,0,0,0,1,37,0,0,,,1,1,38.9,1,5.7,0,1,2021
"KSSTID0084",4,1.4111786688518,0,0,0,1,37,0,0,1,1,1,1,38.9,1,4.633333333,0,1,2021
"KSSTID0084",5,1.22942812190064,0,0,0,1,37,0,0,1,1,1,1,38.9,1,3.066666667,0,1,2021
"KSSTID0084",6,0.146219854185102,0,0,0,1,37,0,0,1,,1,1,38.9,1,3.366666667,0,1,2022
"KSSTID0085",1,1.0579875084018,0,0,1,0,63,0,0,,1,1,1,0,1,9.1,1,1,2020
"KSSTID0085",2,3.51900394329575,0,0,1,0,63,0,0,4,1,1,1,0,1,6.533333333,1,1,2020
"KSSTID0085",3,0.232675804299774,0,0,1,0,63,0,0,,1,1,1,0,1,5.7,1,1,2021
"KSSTID0085",4,-0.499399034320316,0,0,1,0,63,0,0,2,1,1,1,0,1,4.633333333,1,1,2021
"KSSTID0085",5,0.642652718217115,0,0,1,0,63,0,0,2,1,1,1,0,1,3.066666667,1,1,2021
"KSSTID0085",6,0.310889983799838,0,0,1,0,63,0,0,2,1,1,1,0,1,3.366666667,1,0,2022
"KSSTID0086",1,3.12497390184945,0,0,0,1,32,0,7.21192566893872,3,1,1,0,1354.5,1,9.1,0,1,2020
"KSSTID0086",2,-0.625974522211132,0,0,0,1,32,4.69993476243251,0,3,1,0,1,1354.5,1,6.533333333,0,1,2020
"KSSTID0086",3,3.45837020791455,0,0,0,1,32,0,4.69993476243251,2,1,1,0,1354.5,1,5.7,0,1,2021
"KSSTID0086",4,-1.11640028377019,0,0,0,1,32,8.01407115203528,0,1,2,0,1,1354.5,1,4.633333333,0,1,2021
"KSSTID0086",5,2.45930632716942,0,0,0,1,32,7.41614995037625,8.01407115203528,,1,0,0,1354.5,1,3.066666667,0,1,2021
"KSSTID0086",6,-0.794843007747369,0,0,0,1,32,0,7.41614995037625,1,1,1,0,1354.5,1,3.366666667,0,1,2022
"KSSTID0087",1,2.48641850015222,0,0,0,1,32,8.72215973739461,9.09925013946332,1,,0,0,8947.58,1,9.1,0,1,2020
"KSSTID0087",2,0.609815582359933,0,0,0,1,32,0,8.72215973739461,,,1,0,8947.58,1,6.533333333,0,1,2020
"KSSTID0087",3,-2.74210728845981,0,0,0,1,32,0,0,,,1,1,8947.58,1,5.7,0,1,2021
"KSSTID0087",4,2.28349936216045,0,0,0,1,32,7.21789087376575,0,,,0,1,8947.58,1,4.633333333,0,1,2021
"KSSTID0087",5,-0.0688150318856244,0,0,0,1,32,8.96425567336041,7.21789087376575,4,1,0,0,8947.58,1,3.066666667,0,1,2021
"KSSTID0087",6,-0.297447515918021,0,0,0,1,32,9.50039313212596,8.96425567336041,1,4,0,0,8947.58,1,3.366666667,1,1,2022
"KSSTID0088",1,1.6061000091699,1,0,0,1,30,0,0,1,1,1,1,0,1,5.166666667,0,1,2020
"KSSTID0088",2,1.81848089286956,1,0,0,1,30,0,0,3,3,1,1,0,1,3.133333333,0,1,2020
"KSSTID0088",3,0.249064581134214,1,0,0,1,30,0,0,1,1,1,1,0,1,3.2,0,1,2021
"KSSTID0088",4,3.42260719525608,1,0,0,1,30,0,0,2,1,1,1,0,1,3,0,1,2021
"KSSTID0088",5,0.605126005055079,1,0,0,1,30,0,0,1,1,1,1,0,1,1.866666667,0,1,2021
"KSSTID0088",6,-0.940458620832707,1,0,0,1,30,0,0,1,1,1,1,0,1,2.366666667,1,1,2022
"KSSTID0089",1,3.01073042313739,1,0,1,1,49,0,4.54297558239497,3,1,1,0,92.97,1,4.4,0,0,2020
"KSSTID0089",2,3.45837020791455,1,1,1,1,49,0,0,,1,1,1,92.97,1,2.975,0,0,2021
"KSSTID0089",3,-1.41066285508117,1,1,1,1,49,0,0,2,2,1,1,92.97,1,2.641666667,0,0,2021
"KSSTID0089",4,-0.146195261797824,1,1,1,1,49,0,0,1,3,1,1,92.97,1,2.791666667,0,0,2021
"KSSTID0089",5,-1.37763573158851,1,1,1,1,49,0,0,1,1,1,1,92.97,1,1.825,0,0,2021
"KSSTID0089",6,-0.823035459169264,1,1,1,1,49,0,0,2,2,1,1,92.97,1,2.325,0,0,2022
"KSSTID0090",1,1.18251536379159,1,0,0,0,28,0,0,3,3,1,1,0,0,6.033333333,0,1,2020
"KSSTID0090",2,-0.717261637896472,1,0,0,0,28,0,0,,4,1,1,0,0,4.066666667,0,1,2021
"KSSTID0090",3,-1.50827984374168,1,0,0,0,28,0,0,3,4,1,1,0,0,3.766666667,0,1,2021
"KSSTID0090",4,-0.936959218586698,1,1,0,0,28,0,0,4,4,1,1,0,0,3.983333333,0,1,2021
"KSSTID0090",5,-3.24187390411245,1,1,0,0,28,0,0,4,3,1,1,0,0,2.6,0,1,2021
"KSSTID0090",6,-3.10701042682669,1,1,0,0,28,6.57075690397439,0,3,4,0,1,0,0,2.933333333,1,1,2022
"KSSTID0091",1,0.444137634094436,0,0,1,1,41,8.51729318641657,8.46201023683587,3,3,0,0,4730.56,1,7.25,0,1,2020
"KSSTID0091",2,-0.661612074182523,0,0,1,1,41,8.40344201687322,8.51729318641657,,3,0,0,4730.56,1,4.55,0,0,2021
"KSSTID0091",3,-1.83983968046713,0,0,1,1,41,8.903557026222,8.40344201687322,3,3,0,0,4730.56,1,4.15,0,0,2021
"KSSTID0091",4,-1.66799294990207,0,0,1,1,41,8.23186301774768,8.903557026222,2,3,0,0,4730.56,1,3.983333333,0,0,2021
"KSSTID0091",5,-1.43784530726298,0,0,1,1,41,0,8.23186301774768,3,3,1,0,4730.56,1,2.55,0,0,2021
"KSSTID0091",6,-2.27799467598075,0,0,1,1,41,5.90380750717743,0,3,2,0,1,4730.56,1,2.916666667,1,0,2022
"KSSTID0092",1,1.39634083792124,1,0,1,0,38,8.81596356085344,8.96269918906157,2,1,1,0,7805.4,0,9.1,0,0,2020
"KSSTID0092",2,2.04677532793,1,0,1,0,38,8.50532301884575,8.81596356085344,,1,1,1,7805.4,0,5.7,1,0,2021
"KSSTID0092",3,0.649250959122401,1,0,1,0,38,9.74102744483773,8.50532301884575,2,1,1,1,7805.4,0,5.066666667,0,0,2021
"KSSTID0092",4,-0.0890211359209286,1,1,1,0,38,8.71948076085107,9.74102744483773,2,1,1,1,7805.4,0,4.633333333,0,0,2021
"KSSTID0092",5,3.86685381253911,1,1,1,0,38,0,8.71948076085107,1,1,1,1,7805.4,0,3.066666667,0,0,2021
"KSSTID0092",6,-0.119125923758161,1,1,1,0,38,0,0,2,2,1,1,7805.4,0,3.366666667,0,0,2022
"KSSTID0093",1,-0.205903350920587,1,0,1,0,50,8.75542238014849,9.45083963776705,4,1,1,0,12717.84,0,5.444444444,0,1,2020
"KSSTID0093",1,-0.205903350920587,1,0,1,0,50,8.75542238014849,9.45083963776705,4,1,1,0,12717.84,0,5.444444444,0,1,2020
"KSSTID0093",2,-0.350346986955362,1,1,1,0,50,8.75542238014849,8.75542238014849,2,1,1,1,12717.84,0,4.788888889,0,1,2021
"KSSTID0093",2,-0.350346986955362,1,1,1,0,50,8.75542238014849,8.75542238014849,2,1,1,1,12717.84,0,4.788888889,0,0,2021
"KSSTID0093",3,-1.14100809477044,1,1,1,0,50,9.17419492533983,9.17419492533983,,,1,1,12717.84,0,4.355555556,0,1,2021
"KSSTID0093",3,0.431854054800766,1,1,1,0,50,9.17419492533983,8.75542238014849,,,1,1,12717.84,0,4.355555556,0,0,2021
"KSSTID0093",4,-1.58332211776253,1,1,1,0,50,8.79558222906846,9.17419492533983,,,1,1,12717.84,0,4.088888889,0,0,2021
"KSSTID0093",4,-0.773367475799435,1,1,1,0,50,8.79558222906846,8.79558222906846,,,1,1,12717.84,0,4.088888889,0,1,2021
"KSSTID0093",5,0.704513908179918,1,1,1,0,50,0,8.79558222906846,,,1,1,12717.84,0,2.722222222,1,0,2021
"KSSTID0093",5,-0.773367475799435,1,1,1,0,50,0,0,,,1,1,12717.84,0,2.722222222,1,1,2021
"KSSTID0093",6,-0.681005646101527,1,1,1,0,50,0,0,,,1,1,12717.84,0,3.1,1,0,2022
"KSSTID0093",6,0.493298564545142,1,1,1,0,50,0,0,,,1,1,12717.84,0,3.1,1,1,2022
"KSSTID0094",1,0.00861727021114467,1,0,0,0,37,8.80843940476518,8.28194669403428,1,2,0,0,3950.88,0,3.566666667,0,0,2020
"KSSTID0094",2,0.988564130759143,1,0,0,0,37,8.35015819747993,8.80843940476518,1,3,0,0,3950.88,0,3.333333333,0,1,2021
"KSSTID0094",3,-1.08591225610757,1,0,0,0,37,8.81762365669018,8.35015819747993,1,3,0,0,3950.88,0,3.033333333,1,1,2021
"KSSTID0094",4,-0.170679693487588,1,0,0,0,37,9.00413997139219,8.81762365669018,1,2,0,0,3950.88,0,3.033333333,1,1,2021
"KSSTID0094",5,-0.713734800400742,1,0,0,0,37,9.45196018115133,9.00413997139219,1,2,0,0,3950.88,0,1.933333333,0,1,2021
"KSSTID0094",6,-0.98756678619822,1,0,0,0,37,9.40265351289779,9.45196018115133,1,2,0,0,3950.88,0,2.333333333,1,1,2022
"KSSTID0095",1,0.21265968789995,1,0,1,1,24,9.05436235692174,8.61966313338836,3,2,0,0,5538.52,0,4.766666667,0,1,2020
"KSSTID0095",2,-0.472312117938801,1,1,1,1,24,8.71109246702025,9.05436235692174,2,3,0,0,5538.52,0,4.833333333,0,1,2021
"KSSTID0095",3,-2.38329577186233,1,1,1,1,24,9.1484351805804,8.71109246702025,3,2,0,0,5538.52,0,4.583333333,0,1,2021
"KSSTID0095",4,-1.88176956036338,1,1,1,1,24,9.14186022616581,9.1484351805804,3,2,0,0,5538.52,0,4.283333333,0,1,2021
"KSSTID0095",5,-0.175266255503841,1,1,1,1,24,9.2278452634589,9.14186022616581,2,2,0,0,5538.52,0,2.8,0,1,2021
"KSSTID0095",6,4.03758385576058,1,1,1,1,24,9.21791461484004,9.2278452634589,3,2,0,0,5538.52,0,3.566666667,0,1,2022
"KSSTID0096",1,-1.16946640090351,0,0,1,0,36,8.61631247101633,7.98896366112171,4,3,0,0,2947.24,0,4.033333333,0,0,2020
"KSSTID0096",2,-0.632603417829423,0,0,1,0,36,8.33485563449428,8.61631247101633,4,1,0,0,2947.24,0,3.8,0,0,2021
"KSSTID0096",3,-0.146195261797824,0,0,1,0,36,8.53793851149282,8.33485563449428,3,3,0,0,2947.24,0,3.4,0,0,2021
"KSSTID0096",4,-0.797887861101186,0,0,1,0,36,8.52794320243997,8.53793851149282,4,,0,0,2947.24,0,3.333333333,0,0,2021
"KSSTID0096",5,-0.0723827892627074,0,0,1,0,36,8.33616280070848,8.52794320243997,,,0,0,2947.24,0,2,0,0,2021
"KSSTID0096",6,1.62426013231103,0,0,1,0,36,8.3568835842734,8.33616280070848,,,0,0,2947.24,0,2.466666667,1,0,2022
"KSSTID0097",1,1.90760375541164,0,0,1,1,42,6.50839648930573,3.46072336097618,2,2,0,0,30.84,0,2.766666667,0,1,2020
"KSSTID0097",2,2.71804551410083,0,0,1,1,42,6.94055155339722,6.50839648930573,1,1,0,0,30.84,0,2.866666667,0,1,2021
"KSSTID0097",3,4.27953884580204,0,0,1,1,42,7.55321843337638,6.94055155339722,1,2,0,0,30.84,0,2.733333333,0,1,2021
"KSSTID0097",4,-1.00449300319635,0,0,1,1,42,7.95427746466696,7.55321843337638,2,1,0,0,30.84,0,2.966666667,0,1,2021
"KSSTID0097",5,0.336096710704596,0,0,1,1,42,8.43972450144824,7.95427746466696,,,0,0,30.84,0,1.866666667,0,1,2021
"KSSTID0097",6,-3.12868563700317,0,0,1,1,42,8.42176980520431,8.43972450144824,,,0,0,30.84,0,2.433333333,1,1,2022
"KSSTID0098",1,-0.601402498508058,1,1,0,1,25,9.48926748133799,8.83441561933748,2,1,0,0,6865.54,1,2.344444444,0,1,2020
"KSSTID0098",2,0.246842525065044,1,1,0,1,25,9.39562918876337,9.48926748133799,1,1,0,0,6865.54,1,2.222222222,0,1,2021
"KSSTID0098",3,0.48316087407164,1,1,0,1,25,9.27633314767282,9.39562918876337,1,,0,0,6865.54,1,2.188888889,0,1,2021
"KSSTID0098",4,4.39117600069263,1,1,0,1,25,9.06392635352065,9.27633314767282,1,3,0,0,6865.54,1,2.633333333,0,1,2021
"KSSTID0098",5,1.43606408502361,1,1,0,1,25,5.91030872014697,9.06392635352065,1,1,0,0,6865.54,1,1.666666667,0,1,2021
"KSSTID0098",6,-0.208725637857984,1,1,0,1,25,6.21660610108486,5.91030872014697,1,1,0,0,6865.54,1,2.255555556,0,1,2022
"KSSTID0099",1,1.79130784424401,0,0,1,0,44,9.0388542987266,8.86617260053754,3,3,0,0,7087.1,1,6.533333333,0,0,2020
"KSSTID0099",2,1.2893932603355,0,0,1,0,44,8.83250307673543,9.0388542987266,2,,0,0,7087.1,1,5.7,0,0,2021
"KSSTID0099",3,-0.169033211783423,0,0,1,0,44,8.95343965511384,8.83250307673543,3,3,0,0,7087.1,1,5.066666667,0,0,2021
"KSSTID0099",4,0.279300692068913,0,0,1,0,44,8.97400139267197,8.95343965511384,3,3,0,0,7087.1,1,4.633333333,0,0,2021
"KSSTID0099",5,0.265834250889902,0,0,1,0,44,9.02902231151132,8.97400139267197,3,3,0,0,7087.1,1,3.066666667,0,0,2021
"KSSTID0099",6,0.265834250889902,0,0,1,0,44,9.03943341999748,9.02902231151132,2,3,0,0,7087.1,1,3.366666667,0,0,2022
"KSSTID0100",1,2.86491556366587,0,0,1,0,58,0,0,2,3,1,1,0,1,3.15,1,1,2020
"KSSTID0100",2,1.18378625147349,0,0,1,0,58,0,0,2,1,1,1,0,1,2.95,1,1,2021
"KSSTID0100",3,-2.82997058193802,0,0,1,0,58,0,0,,1,1,1,0,1,2.766666667,1,1,2021
"KSSTID0100",4,-2.72863571469662,0,0,1,0,58,0,0,1,,1,1,0,1,2.933333333,1,1,2021
"KSSTID0100",5,2.42401047547564,0,0,1,0,58,0,0,,,1,1,0,1,1.833333333,1,1,2021
"KSSTID0100",6,2.28349936216045,0,0,1,0,58,0,0,,,1,1,0,1,2.183333333,1,1,2022
"KSSTID0101",1,3.51828310785003,1,0,0,1,53,0,0,1,1,1,1,0,1,6.533333333,0,1,2020
"KSSTID0101",2,3.87509323624958,1,1,0,1,53,0,0,1,1,1,1,0,1,5.7,0,0,2021
"KSSTID0101",3,1.51891560332915,1,1,0,1,53,0,0,1,2,1,1,0,1,5.066666667,0,0,2021
"KSSTID0101",4,4.03758385576058,1,1,0,1,53,0,0,2,1,1,1,0,1,4.633333333,0,0,2021
"KSSTID0101",5,3.80221684145606,1,1,0,1,53,7.72356247227797,0,2,2,0,1,0,1,3.066666667,0,0,2021
"KSSTID0101",6,1.97950756434633,1,1,0,1,53,7.58375630070711,7.72356247227797,2,1,0,0,0,1,3.366666667,1,1,2022
"KSSTID0102",1,2.02032442971389,0,0,1,1,50,9.09840383717782,8.58084944847329,4,4,0,0,5327.63,0,4.366666667,1,0,2020
"KSSTID0102",2,0.058321494229774,0,0,1,1,50,8.97720961412891,9.09840383717782,3,3,0,0,5327.63,0,4.066666667,0,0,2021
"KSSTID0102",3,1.74030955731879,0,0,1,1,50,8.89778483724838,8.97720961412891,3,2,0,0,5327.63,0,3.533333333,0,0,2021
"KSSTID0102",4,0.484706853706151,0,0,1,1,50,8.94823117497622,8.89778483724838,3,3,0,0,5327.63,0,3.533333333,0,0,2021
"KSSTID0102",5,0.533186408823216,0,0,1,1,50,8.89745535673772,8.94823117497622,3,2,0,0,5327.63,0,2.4,0,0,2021
"KSSTID0102",6,-0.12594012777938,0,0,1,1,50,8.96774765589055,8.89745535673772,3,3,0,0,5327.63,0,3.066666667,1,0,2022
"KSSTID0103",1,1.42875894665586,0,0,1,1,32,0,0,3,3,1,1,0,1,3.066666667,1,1,2020
"KSSTID0103",2,0.289353409894334,0,0,1,1,32,0,0,3,2,1,1,0,1,2.933333333,1,1,2021
"KSSTID0103",3,-1.40223841000459,0,0,1,1,32,0,0,3,2,1,1,0,1,2.8,1,1,2021
"KSSTID0103",4,-0.593739808758553,0,0,1,1,32,8.4153730678344,0,2,4,0,1,0,1,3,1,1,2021
"KSSTID0103",5,-1.37915602277938,0,0,1,1,32,8.88782942146276,8.4153730678344,2,3,0,0,0,1,1.733333333,1,1,2021
"KSSTID0103",6,-0.930559937030779,0,0,1,1,32,9.04052429470251,8.88782942146276,4,4,0,0,0,1,2.166666667,1,1,2022
"KSSTID0104",1,-0.781355149096793,1,0,1,1,58,9.10150493688417,9.07778450337334,3,1,0,0,8757.54,1,3.15,0,0,2020
"KSSTID0104",2,-0.0576404941324322,1,1,1,1,58,9.16187780414121,9.10150493688417,3,3,0,0,8757.54,1,2.95,0,0,2021
"KSSTID0104",3,-1.52513431983064,1,1,1,1,58,9.10337857495138,9.16187780414121,3,3,0,0,8757.54,1,2.766666667,0,0,2021
"KSSTID0104",4,0.309410612490319,1,1,1,1,58,9.16395291898305,9.10337857495138,3,,0,0,8757.54,1,2.933333333,0,0,2021
"KSSTID0104",5,-1.54314640314455,1,1,1,1,58,9.2963951248802,9.16395291898305,,,0,0,8757.54,1,1.833333333,0,0,2021
"KSSTID0104",6,-1.69160764470679,1,1,1,1,58,9.7776794016092,9.2963951248802,,,0,0,8757.54,1,2.183333333,1,0,2022
"KSSTID0105",1,0.078563551877065,0,0,0,1,34,8.30646969096173,8.65015642266765,4,2,0,0,5710.04,0,6.533333333,0,1,2020
"KSSTID0105",2,-0.466539021222301,0,0,0,1,34,8.52090230414503,8.30646969096173,3,2,0,0,5710.04,0,5.7,0,1,2021
"KSSTID0105",3,-1.14735676585195,0,0,0,1,34,8.35293156783825,8.52090230414503,4,3,0,0,5710.04,0,5.066666667,0,1,2021
"KSSTID0105",4,-1.68957792317724,0,0,0,1,34,8.65768530193635,8.35293156783825,4,2,0,0,5710.04,0,4.633333333,0,1,2021
"KSSTID0105",5,-1.91118800659761,0,0,0,1,34,8.02386689078203,8.65768530193635,3,3,0,0,5710.04,0,3.066666667,0,1,2021
"KSSTID0105",6,-1.76131210849833,0,0,0,1,34,7.15705768450209,8.02386689078203,3,2,0,0,5710.04,0,3.366666667,0,1,2022
"KSSTID0106",1,1.75653122375858,0,0,1,0,52,9.11227760728361,8.86505178530247,3,3,0,0,7079.16,1,6.533333333,0,0,2020
"KSSTID0106",2,2.53811749850606,0,0,1,0,52,9.24256261440105,9.11227760728361,3,2,0,0,7079.16,1,5.7,0,0,2021
"KSSTID0106",3,0.287300977438757,0,0,1,0,52,8.99562619346443,9.24256261440105,4,3,0,0,7079.16,1,5.066666667,0,0,2021
"KSSTID0106",4,0.664124577350143,0,0,1,0,52,9.09798321458307,8.99562619346443,3,2,0,0,7079.16,1,4.633333333,0,0,2021
"KSSTID0106",5,-2.6049058552827,0,0,1,0,52,9.07391909336499,9.09798321458307,3,3,0,0,7079.16,1,3.066666667,0,0,2021
"KSSTID0106",6,0.565815061052777,0,0,1,0,52,8.92282495230372,9.07391909336499,3,2,0,0,7079.16,1,3.366666667,1,0,2022
"KSSTID0107",1,1.74965789090068,0,0,1,0,27,8.74195463323949,9.24914369034007,3,3,0,0,10394.66,0,4.2,0,0,2020
"KSSTID0107",2,1.10076938052643,0,0,1,0,27,8.61141914729854,8.74195463323949,3,4,0,0,10394.66,0,3.908333333,0,0,2021
"KSSTID0107",3,-1.04450160741968,0,0,1,0,27,8.73358922937715,8.61141914729854,3,4,0,0,10394.66,0,3.608333333,0,0,2021
"KSSTID0107",4,-0.377601013731523,0,0,1,0,27,8.88196824074469,8.73358922937715,,3,0,0,10394.66,0,3.758333333,0,0,2021
"KSSTID0107",5,-1.04450160741968,0,0,1,0,27,8.90181048621156,8.88196824074469,,3,0,0,10394.66,0,2.433333333,0,0,2021
"KSSTID0107",6,-1.30778452142421,0,0,1,0,27,8.77067504690664,8.90181048621156,,3,0,0,10394.66,0,2.866666667,0,0,2022
"KSSTID0108",1,0.386266014311317,0,0,0,0,33,0,4.85802786728569,3,1,1,0,127.77,1,4.366666667,0,0,2020
"KSSTID0108",2,0.110638479055547,0,0,0,0,33,0,0,3,1,1,1,127.77,1,4.066666667,0,0,2021
"KSSTID0108",3,-2.24774595297357,0,0,0,0,33,7.15381816424,0,2,2,0,1,127.77,1,3.533333333,0,0,2021
"KSSTID0108",4,-3.46895527592616,0,0,0,0,33,7.28645195480959,7.15381816424,2,4,0,0,127.77,1,3.533333333,0,0,2021
"KSSTID0108",5,-3.39239784329861,0,0,0,0,33,8.67678163122041,7.28645195480959,2,2,0,0,127.77,1,2.4,0,0,2021
"KSSTID0108",6,-0.12594012777938,0,0,0,0,33,5.30126302383661,8.67678163122041,2,2,0,0,127.77,1,3.066666667,0,0,2022
"KSSTID0109",1,-1.91118800659761,0,0,0,0,34,6.34078249459315,9.58175840057863,3,1,0,0,14496.89,0,3.85,0,0,2020
"KSSTID0109",2,-1.66976281091672,0,0,0,0,34,8.56647466344562,6.34078249459315,4,1,0,0,14496.89,0,3.7,1,1,2021
"KSSTID0109",3,0.0557436445319849,0,0,0,0,34,8.81957075426662,8.56647466344562,,,0,0,14496.89,0,2.933333333,1,1,2021
"KSSTID0109",4,-0.189378118404506,0,0,0,0,34,9.12519634131874,8.81957075426662,,1,0,0,14496.89,0,2.983333333,1,1,2021
"KSSTID0109",5,-1.27809876070955,0,0,0,0,34,9.42487497238475,9.12519634131874,,,0,0,14496.89,0,1.966666667,1,1,2021
"KSSTID0109",6,0.661070918597247,0,0,0,0,34,9.27270841432793,9.42487497238475,3,,0,0,14496.89,0,2.433333333,1,0,2022
"KSSTID0110",1,1.64447358197615,1,0,1,0,31,8.39383320845834,8.3381335089213,1,1,1,0,4179.28,0,3.133333333,0,0,2020
"KSSTID0110",2,0.923199731876924,1,1,1,0,31,7.96315730682437,8.39383320845834,1,1,0,1,4179.28,0,3.2,0,0,2021
"KSSTID0110",3,3.82969726283131,1,1,1,0,31,8.901916671505,7.96315730682437,1,1,0,0,4179.28,0,2.8,0,0,2021
"KSSTID0110",4,4.0241122819974,1,1,1,0,31,6.91963444151221,8.901916671505,1,1,0,0,4179.28,0,3,0,0,2021
"KSSTID0110",5,4.67109212877121,1,1,1,0,31,9.07229595381154,6.91963444151221,1,1,0,0,4179.28,0,1.866666667,0,0,2021
"KSSTID0110",6,4.67109212877121,1,1,1,0,31,8.09845437615249,9.07229595381154,1,1,0,0,4179.28,0,2.366666667,1,0,2022
"KSSTID0111",1,-2.69634203872217,0,0,0,0,40,8.9842464726624,9.08673894224634,3,,0,0,8836.32,0,6.533333333,0,1,2020
"KSSTID0111",2,-2.3150910434022,0,0,0,0,40,8.77629058701224,8.9842464726624,,,0,0,8836.32,0,5.7,1,1,2021
"KSSTID0111",3,-1.69160764470679,0,0,0,0,40,8.21669602191761,8.77629058701224,,,0,0,8836.32,0,5.066666667,1,1,2021
"KSSTID0111",4,2.42401047547564,0,0,0,0,40,6.84268328223842,8.21669602191761,,,0,0,8836.32,0,4.633333333,1,1,2021
"KSSTID0111",5,-0.731360269058221,0,0,0,0,40,0,6.84268328223842,1,3,1,0,8836.32,0,3.066666667,1,1,2021
"KSSTID0111",6,1.08325365118005,0,0,0,0,40,0,0,1,3,1,1,8836.32,0,3.366666667,1,1,2022
"KSSTID0112",1,2.84548706606179,0,0,1,1,41,8.45979922042312,8.35576778145504,3,3,0,0,4253.65,1,4.033333333,0,0,2020
"KSSTID0112",2,2.04552602403447,0,0,1,1,41,8.4250888673606,8.45979922042312,3,2,0,0,4253.65,1,3.75,1,1,2021
"KSSTID0112",3,-0.000754238595443451,0,0,1,1,41,8.44412990415841,8.4250888673606,,,0,0,4253.65,1,3.45,1,1,2021
"KSSTID0112",4,-1.01121743461493,0,0,1,1,41,8.40685363421125,8.44412990415841,,,0,0,4253.65,1,3.533333333,1,1,2021
"KSSTID0112",5,-0.951161892963956,0,0,1,1,41,8.31235114127194,8.40685363421125,,,0,0,4253.65,1,2.8,1,1,2022
"KSSTID0112",6,0.117481157200441,0,0,1,1,41,8.40659677007421,8.31235114127194,,,0,0,4253.65,1,2.616666667,1,1,2022
"KSSTID0113",1,0.545757858456792,1,0,0,1,37,0,4.0936776732344,1,2,1,0,58.96,1,3.7,1,1,2020
"KSSTID0113",2,0.242191248276315,1,1,0,1,37,0,0,1,2,1,1,58.96,1,3.666666667,0,1,2021
