effect,b,se,pvalue,ll,ul
0,.0030428094,.012500647,.80768615,-.021458007,.027543627
2,-.0033522842,.014095531,.81201601,-.030979017,.02427445
3,.017009849,.018061999,.34632173,-.018391017,.052410714
4,-.022098074,.020626688,.28401926,-.062525637,.018329492
5,.037557308,.021844294,.085556321,-.0052567222,.080371335
6,-.012290946,.022351895,.58239901,-.056099854,.03151796
