Expungement,Sequence,b,se,pvalue,ll,ul
0,1,.36198786,.053288702,1.0985817e-11,.25754392,.4664318
0,2,.31288984,.058010768,6.9040226e-08,.19919083,.42658886
0,3,.36761716,.064229064,1.0433133e-08,.24173051,.49350381
0,4,.29979664,.067523994,9.0020094e-06,.16745205,.43214124
0,5,.26910999,.070945345,.00014871731,.13005967,.40816033
1,1,.3186532,.11033306,.003875735,.10240437,.53490204
1,2,.29212263,.06895835,.00002273153,.15696676,.42727852
1,3,.20689215,.067658305,.0022289609,.0742843,.33949998
1,4,.26649034,.064923272,.000040484618,.13924305,.39373761
1,5,.29708004,.069985822,.00002187294,.15991037,.43424973
