Expungement,Sequence,b,se,pvalue,ll,ul
0,1,.31144693,.050994627,1.0123803e-09,.2114993,.41139457
0,2,.22974165,.052454323,.000011876542,.12693307,.33255023
0,3,.28775787,.055333972,1.9887757e-07,.17930529,.39621046
0,4,.28432652,.059425469,1.7133626e-06,.16785476,.40079832
0,5,.21615727,.062411938,.00053340232,.09383212,.33848241
1,1,.33915213,.10296689,.00098843547,.13734072,.54096353
1,2,.3199268,.0636639,5.0278527e-07,.19514786,.44470575
1,3,.26717213,.067023151,.000067121095,.13580918,.3985351
1,4,.27078804,.06198841,.000012517983,.14929299,.39228308
1,5,.26953897,.070405543,.00012899103,.13154665,.40753132
