effect,b,se,pvalue,ll,ul
0,-.016669989,.020587342,.41810095,-.057020437,.02368046
2,-.019999819,.020167727,.32135639,-.059527837,.019528199
3,-.016824797,.026095424,.51909488,-.067970887,.034321293
4,-.019693863,.028649811,.49183109,-.075846456,.036458734
5,.0067198337,.031223945,.82960039,-.054477975,.067917645
6,-.033376437,.032910183,.31050283,-.097879209,.031126333
