effect,b,se,pvalue,ll,ul
0,.10440291,.13935913,.45375806,-.16873597,.37754178
2,.20236319,.29415953,.49149251,-.37417889,.77890527
3,.16578969,.18056941,.35854068,-.18811986,.51969922
4,-.034361679,.16364576,.83368641,-.3551015,.28637812
5,-.0029571722,.1561338,.98488897,-.30897382,.30305946
6,.17271394,.16434711,.29330018,-.14940049,.49482837
