effect,b,se,pvalue,ll,ul
0,-.030248851,.016579196,.06807553,-.062743478,.0022457759
2,-.030789198,.016744476,.065949388,-.063607767,.002029371
3,-.016489906,.020179981,.41384742,-.056041945,.023062132
4,-.0050875666,.023291597,.82709467,-.050738256,.040563125
5,-.046463042,.024749907,.060476761,-.09497197,.0020458845
6,-.054170214,.023565235,.021520032,-.10035723,-.0079832012
