effect,b,se,pvalue,ll,ul
Expunge1,.091253007514839,.206755129654065,.6589539235901936,-.3139796002260377,.4964856152557158
Sequence3,.0147965670695441,.1569320882411246,.9248816255544406,-.2927846739017217,.32237780804081
Sequence4,.0722529276066271,.1311284815589233,.5816277448831757,-.1847541735962872,.3292600288095414
Sequence5,.1727962923711346,.1420659758594628,.2238667858272536,-.1056479037419492,.4512404884842184
Sequence6,.2649777881743712,.15113501946706,.0795587459668151,-.0312414067838263,.5611969831325686
ES3,.0349046821596045,.2697310712829766,.8970368017282682,-.4937585030664357,.5635678673856447
ES4,.1307567271820962,.263245393031854,.6193932801801987,-.3851947622564289,.6467082166206213
ES5,-.1080825505454897,.2310227449716118,.6398963215523419,-.5608788102994307,.3447137092084512
ES6,-.2725615349600684,.2426007233628648,.2612258615002483,-.7480502153746482,.2029271454545115
