effect,b,se,pvalue,ll,ul
0,.013324457,.031285644,.670183,-.047994275,.074643195
2,.044903304,.092834748,.62860537,-.13704945,.22685607
3,.095811449,.061479133,.11912932,-.024685437,.21630834
4,-.0092671579,.053960893,.86364317,-.11502857,.09649425
5,-.019272927,.056416254,.73263681,-.12984675,.091300905
6,-.045552384,.054094743,.39974025,-.15157613,.060471363
