Expungement,Sequence,b,se,pvalue,ll,ul
0,1,.23216851,.042504076,4.7009785e-08,.14886206,.31547496
0,2,.21499114,.044709019,1.5193411e-06,.12736307,.30261919
0,3,.27190211,.05181133,1.5381966e-07,.17035377,.37345046
0,4,.2432255,.051706076,2.5511024e-06,.14188345,.34456754
0,5,.18979175,.051055893,.00020133694,.089724049,.28985947
1,1,.30279887,.088072762,.00058591168,.13017944,.47541833
1,2,.28829765,.056409743,3.2083494e-07,.1777366,.39885873
1,3,.205486,.053750783,.00013187008,.1001364,.3108356
1,4,.2865611,.056510817,3.9592430e-07,.17580193,.39732027
1,5,.26628697,.05686947,2.8350216e-06,.15482487,.37774909
