effect,b,se,pvalue,ll,ul
0,-.095032208,.21954426,.66511554,-.52533102,.33526662
2,.093610108,.44030687,.83163744,-.7693755,.95659572
3,-.42688164,.28497189,.13413896,-.98541629,.13165301
4,.05876432,.27154496,.82867026,-.473454,.59098268
5,-.14665128,.25087461,.55884355,-.63835651,.34505394
6,-.063743658,.27402517,.81605673,-.6008231,.4733358
