effect,b,se,pvalue,ll,ul
0,-.046461876,.057834361,.42176604,-.15981513,.066891387
2,-.041986629,.1302103,.74710995,-.29719412,.21322085
3,-.019792752,.08080367,.80649614,-.17816503,.13857953
4,-.15768646,.078884453,.045613252,-.31229714,-.0030757652
5,-.035408109,.070264578,.61431372,-.17312415,.10230793
6,.029008098,.074929066,.69865197,-.11785017,.17586637
