effect,b,se,pvalue,ll,ul
0,-.011331349,.040189523,.77798349,-.090101361,.06743867
2,.067971505,.10618518,.52209306,-.14014761,.27609062
3,.021059131,.061309069,.73122889,-.099104434,.1412227
4,.0076753744,.059594296,.89752084,-.1091273,.12447805
5,-.13292709,.050535604,.0085293241,-.23197505,-.03387912
6,-.035706177,.051981688,.49214631,-.13758841,.066176064
