effect,b,se,pvalue,ll,ul
0,-.032128796,.016857315,.056659784,-.065168522,.0009109322
2,-.028866792,.017545287,.099913463,-.063254923,.0055213384
3,-.02144975,.020423546,.29360497,-.061479166,.018579666
4,-.0063443179,.023586171,.78794146,-.052572362,.039883725
5,-.04832058,.025109543,.054305572,-.097534381,.00089321722
6,-.055857085,.023259355,.016328501,-.10144459,-.010269587
