effect,b,se,pvalue,ll,ul
0,-.01239115,.13333234,.92595577,-.27371773,.24893543
2,-.10307964,.24705358,.6765058,-.58729577,.38113648
3,.0072497795,.16797295,.96557367,-.32197115,.33647069
4,-.057975564,.14902537,.69725287,-.35005993,.23410879
5,-.026307417,.14481825,.85585099,-.31014597,.25753114
6,.12690905,.1459754,.38463569,-.15919745,.41301554
