effect,b,se,pvalue,ll,ul
0,.082664378,.057707276,.15200719,-.030439805,.19576856
2,.09454,.1274208,.45811698,-.15520017,.34428015
3,.098390162,.075475097,.19236626,-.049538307,.24631864
4,.062564202,.072436363,.38774577,-.079408459,.20453687
5,.066419095,.063670397,.29686922,-.058372591,.19121078
6,.091408446,.065614358,.16358456,-.037193332,.22001022
