effect,b,se,pvalue,ll,ul
Expunge1,-.1031884659049467,.2400426568979979,.6672861817851566,-.5736634281783277,.3672864963684344
Sequence3,-.2393591361643699,.1445842563663324,.0978232569538194,-.5227390713738873,.0440207990451476
Sequence4,.0926348357270718,.1476814900107655,.5304881784597348,-.1968155658772404,.3820852373313839
Sequence5,-.0563097832378611,.1744709589422656,.7468877024660888,-.3982665791128681,.2856470126371458
Sequence6,.0070172409616776,.171002450003604,.9672672687911654,-.3281414023134974,.3421758842368526
ES3,.432742756295869,.2502132133468359,.0837203584420549,-.057666130319966,.923151642911704
ES4,-.0457111153487408,.2741042978860229,.8675546370975127,-.5829456672129841,.4915234365155025
ES5,.283295227593153,.276443315041534,.3054641932161775,-.2585237136551135,.8251141688414194
ES6,.1482458041673163,.2719252164436846,.5856357579987046,-.3847178265505644,.6812094348851969
