Expungement,Sequence,b,se,pvalue,ll,ul
0,1,.015880251,.0096323267,.099221148,-.0029987621,.034759264
0,2,.019606398,.011306105,.08289279,-.0025531605,.041765958
0,3,.015877485,.0096357288,.099399433,-.0030081957,.034763169
0,4,.023006089,.013284716,.083314285,-.0030314748,.049043652
0,5,.016189724,.010680011,.1295471,-.0047427118,.03712216
1,1,.0075524072,.00432273,.080613345,-.00091998774,.016024802
1,2,.012391936,.0062157614,.046192367,.00020926767,.024574604
1,3,.014444889,.0077746231,.063175611,-.00079309277,.029682871
1,4,.0079339212,.0049256166,.10723493,-.0017201102,.017587952
1,5,.003181525,.0022195585,.15174229,-.0011687297,.0075317798
