effect,b,se,pvalue,ll,ul
Expunge1,.0582000611046275,.1280050616254622,.6493466681903959,-.1926852495201085,.3090853717293636
Sequence3,0,,,,
Sequence4,0,,,,
Sequence5,0,,,,
Sequence6,0,,,,
ES3,.0797198229871063,.0365470365120063,.0291616950689283,.0080889476819036,.151350698292309
ES4,.0005233527545678,.0018007854472995,.7713383569448776,-.003006121866023,.0040528273751585
ES5,.0041871860474141,.0089703463410718,.6406566656045676,-.0133943697099373,.0217687418047655
ES6,.0006944464008715,.0749676186023237,.9926090737874109,-.146239386066418,.1476282788681609
