effect,b,se,pvalue,ll,ul
0,-.049313761,.044747744,.27044472,-.13701773,.038390208
2,.082477733,.10830238,.44632834,-.12979104,.29474652
3,-.046105694,.062120419,.45796695,-.16785948,.075648084
4,-.010786081,.064136393,.86644632,-.1364911,.11491895
5,-.17225507,.058494486,.0032315436,-.28690216,-.057607986
6,-.12396386,.057149235,.030073171,-.2359743,-.011953411
