effect,b,se,pvalue,ll,ul
0,.057202451,.31998774,.85812259,-.56996197,.68436688
2,-.030921424,.71669978,.9655866,-1.4356271,1.3737843
3,.35280949,.40945804,.38888016,-.4497135,1.1553324
4,-.25730425,.40217435,.52231377,-1.0455514,.53094298
5,.15281898,.34797069,.66053694,-.52919108,.83482903
6,.087759808,.3605735,.80770367,-.61895126,.79447091
