effect,b,se,pvalue,ll,ul
Expunge1,.0219682515384513,.1011732960733493,.8281032317599166,-.1763277649625209,.2202642680394235
Sequence3,0,,,,
Sequence4,0,,,,
Sequence5,0,,,,
Sequence6,0,,,,
ES3,.0475142484194391,.0238861591699163,.0466795910702597,.000698236717412,.0943302601214661
ES4,-.0026876413428738,.0013086861004696,.0400052769051119,-.0052526189668623,-.0001226637188853
ES5,-.0228257646892119,.0051484674839228,9.27126579477e-06,-.0329165755332761,-.0127349538451477
ES6,-.0439467079213876,.0121907068066394,.0003122308399917,-.0678400542084882,-.0200533616342871
