effect,b,se,pvalue,ll,ul
0,-.041765321,.057665549,.46890113,-.15478772,.071257077
2,-.032050908,.130925,.8066085,-.28865919,.22455738
3,-.014577273,.081241138,.85759836,-.17380698,.14465244
4,-.1511391,.079075143,.055961523,-.30612352,.003845331
5,-.028927853,.070017681,.67949617,-.16615999,.10830428
6,.022683965,.07394217,.75901097,-.12224003,.16760796
