effect,b,se,pvalue,ll,ul
0,-.11794481,.057607315,.040619522,-.23085307,-.005036545
2,-.1875181,.12152561,.1228226,-.42570391,.050667707
3,.023219671,.081946187,.77690649,-.13739191,.18383126
4,-.058561195,.078084685,.45327258,-.21160437,.094481975
5,-.25123557,.069079801,.00027595091,-.38662949,-.11584164
6,-.12255389,.074248038,.098820068,-.26807737,.022969592
