effect,b,se,pvalue,ll,ul
0,-.047379825,.057769731,.4121308,-.16060641,.065846764
2,-.04270697,.13066633,.74378896,-.29880828,.21339433
3,-.019200655,.081231222,.81314528,-.17841092,.14000961
4,-.16193862,.078988023,.040348161,-.31675228,-.0071249376
5,-.031599294,.070271805,.65294665,-.16932949,.10613091
6,.024702303,.074098364,.73885363,-.12052782,.16993243
