effect,b,se,pvalue,ll,ul
0,.027429562,.057789654,.6350401,-.085836075,.1406952
2,.027705174,.12778629,.82835746,-.22275136,.2781617
3,.090185165,.074370973,.22526775,-.055579264,.23594959
4,-.020585742,.072261743,.77573806,-.16221616,.12104467
5,-.013538493,.064286754,.83320302,-.13953821,.11246122
6,.053381708,.065235801,.41319245,-.074478112,.18124153
