effect,b,se,pvalue,ll,ul
0,-.057656866,.044968989,.19979101,-.14579447,.030480737
2,.086507328,.10897949,.42731503,-.12708855,.30010319
3,-.047214422,.061973747,.44615221,-.16868074,.07425189
4,-.024975874,.064231932,.69739532,-.15086815,.1009164
5,-.18955314,.058368284,.0011640869,-.30395287,-.075153403
6,-.13964206,.057507377,.015172043,-.25235444,-.026929677
