effect,b,se,pvalue,ll,ul
0,-.014867062,.0099955266,.13691671,-.034457933,.0047238106
2,.0013074831,.011331198,.90813768,-.020901255,.023516223
3,.0098403469,.017021894,.56319702,-.023521954,.04320265
4,-.025377003,.017673628,.15103979,-.060016681,.0092626708
5,-.038571753,.019077957,.043197341,-.075963862,-.001179645
6,-.020354711,.019445643,.29521528,-.05846747,.017758049
