effect,b,se,pvalue,ll,ul
0,-.043280926,.022338195,.052680567,-.087062977,.00050113024
2,-.027800111,.020827511,.1819489,-.068621285,.013021061
3,-.020657735,.027279707,.44889623,-.074124977,.032809507
4,-.020113222,.029521178,.4956722,-.077973671,.037747223
5,-.072334334,.031993274,.023764014,-.13504,-.0096286703
6,-.082293265,.030994387,.0079284385,-.14304115,-.021545382
