effect,b,se,pvalue,ll,ul
0,.018748539,.038856346,.62944436,-.057408504,.094905585
2,.034016304,.10259525,.74022281,-.16706669,.2350993
3,.07489752,.060256202,.21387357,-.043202464,.1929975
4,-.028295219,.059923612,.63679248,-.14574334,.089152902
5,-.01294674,.060535036,.83064699,-.13159323,.10569975
6,.023335369,.053593017,.66325897,-.081705019,.12837575
