effect,b,se,pvalue,ll,ul
0,.0079731662,.13405414,.95257199,-.25476813,.27071446
2,-.080667987,.24892472,.74588823,-.56855148,.40721548
3,.040286068,.16795965,.81044215,-.28890878,.36948094
4,-.050412558,.15052165,.73768622,-.34542957,.24460445
5,.0050943517,.14589633,.97214544,-.28085718,.2910459
6,.13415562,.14497885,.35478595,-.14999773,.41830894
