effect,b,se,pvalue,ll,ul
0,.019415364,.13340771,.88428926,-.24205893,.28088966
2,-.06137538,.24448779,.80178583,-.54056263,.41781187
3,.061524164,.16701029,.71258581,-.26580998,.38885832
4,-.038564529,.14999723,.79710037,-.33255368,.25542465
5,.013463441,.14719774,.92712313,-.27503884,.30196571
6,.12942581,.14593978,.37516293,-.15661092,.41546255
