effect,b,se,pvalue,ll,ul
0,-.10870555,.22009969,.62138224,-.540093,.32268193
2,.11304865,.42733091,.79135931,-.72450453,.95060188
3,-.26957822,.28598326,.34586698,-.83009511,.29093871
4,.036914486,.27948445,.89492053,-.51086497,.58469391
5,-.232859,.26169264,.37356326,-.74576712,.28004915
6,-.2719309,.28535825,.34061763,-.83122277,.287361
