effect,b,se,pvalue,ll,ul
0,.10259286,.13931824,.46149209,-.17046587,.3756516
2,.18684039,.29382858,.52485317,-.38905305,.76273382
3,.17037919,.18066928,.34565806,-.18372609,.52448446
4,-.029724021,.16347612,.85572016,-.35013133,.2906833
5,-.014436296,.15634635,.9264316,-.32086951,.29199693
6,.1845803,.16472356,.26248124,-.13827196,.50743252
