effect,b,se,pvalue,ll,ul
Expunge1,.2409645398330628,.2252910083536093,.2848128327678255,-.2005977225807238,.6825268022468494
Sequence3,-.1365358655262366,.0918552095478083,.1371667824452744,-.3165687680323205,.0434970369798473
Sequence4,-.0508270248222749,.1107306195319834,.6462233328631131,-.2678550510907697,.1662010014462199
Sequence5,-.1044800080887557,.1218802722239031,.3913151457900733,-.3433609520735432,.1344009358960318
Sequence6,-.2000761851189698,.1372315271280255,.1448553695667358,-.4690450358333312,.0688926655953916
ES3,-.0527516903576979,.1786559377777196,.7677878388184152,-.4029108940262572,.2974075133108614
ES4,-.05230277677466,.1853900853128443,.7778493229777699,-.4156606670786429,.3110551135293229
ES5,.0235268666812081,.2035555753357589,.9079857519895552,-.375434729829209,.4224884631916251
ES6,.0473156697781675,.2081352289290083,.8201660704988734,-.3606218828366879,.4552532223930229
