effect,b,se,pvalue,ll,ul
0,-.13423999,.22146994,.54442716,-.56831306,.29983309
2,.043469112,.44750482,.92261791,-.83362424,.92056245
3,-.31494886,.28865704,.27523628,-.88070625,.25080857
4,.048557341,.28405041,.86426604,-.5081712,.60528588
5,-.35875502,.25117636,.15320572,-.85105163,.1335416
6,-.14507619,.27387339,.59630615,-.68185818,.39170581
