effect,b,se,pvalue,ll,ul
0,.061043024,.32147989,.84940213,-.56904596,.69113201
2,.00362134,.71406049,.99595356,-1.3959115,1.4031541
3,.35033023,.41118631,.39421478,-.45558015,1.1562406
4,-.25998652,.40421721,.52010399,-1.0522377,.53226471
5,.15289323,.35035971,.66255426,-.53379917,.8395856
6,.067345008,.36253524,.85263199,-.64321101,.77790099
