effect,b,se,pvalue,ll,ul
Expunge1,-.3178446680697695,.3732265220256017,.3944287582878917,-1.049355209315094,.413665873175555
Sequence3,0,,,,
Sequence4,0,,,,
Sequence5,0,,,,
Sequence6,0,,,,
ES3,.3792608857184439,.3761940866271334,.3133814143781747,-.3580659752676787,1.116587746704566
ES4,-.0077691316264095,.0206414992178448,.706631382068575,-.048225726680297,.0326874634274779
ES5,-.0005109369964687,.0009024508336558,.5712809270600795,-.0022797081282522,.0012578341353148
ES6,-.0226086296463426,.0181874776428248,.2138355199562547,-.0582554307959067,.0130381715032215
