effect,b,se,pvalue,ll,ul
0,-.035318945,.016988209,.03761486,-.06861522,-.0020226692
2,-.028848773,.0172571,.09458261,-.062672071,.0049745236
3,-.022397526,.02060608,.27706432,-.062784702,.017989649
4,-.011962971,.02353837,.6112901,-.058097325,.034171384
5,-.055171911,.025122156,.028081523,-.10441043,-.0059333914
6,-.059743125,.024655437,.015387773,-.10806689,-.011419355
