effect,b,se,pvalue,ll,ul
0,-.12040716,.057575677,.036502514,-.23325342,-.0075609032
2,-.18991421,.12210144,.11985547,-.42922863,.049400225
3,.016593676,.082002036,.83963776,-.14412737,.17731471
4,-.059720892,.07739611,.44033566,-.21141449,.091972701
5,-.25529286,.069671832,.00024809423,-.39184713,-.11873858
6,-.11990467,.073751673,.10399453,-.26445529,.024645958
