"stid","seq","unemployed","treatment","expunge","white","female","age_enroll","total_income","income","income_lag","unemploy_lag","ps_employed","local_unemploy","married","dependent","year"
"KSSTID0067",2,1,0,0,1,1,37,0,0,0,1,1,6.533333333,0,1,2020
"KSSTID0067",3,1,0,0,1,1,37,0,0,0,1,1,5.7,0,1,2021
"KSSTID0067",4,1,0,0,1,1,37,0,0,0,1,1,5.066666667,0,1,2021
"KSSTID0067",5,0,0,0,1,1,37,1412.74,7.25399395401893,0,1,1,4.633333333,0,1,2021
"KSSTID0067",6,0,0,0,1,1,37,6779.44,8.8217972755839,7.25399395401893,0,1,3.066666667,0,1,2021
"KSSTID0067",7,0,0,0,1,1,37,5604.36,8.63147856181124,8.8217972755839,0,1,3.366666667,0,1,2022
"KSSTID0068",-8,1,1,0,1,1,60,0,0,,,1,2.633333333,0,0,2018
"KSSTID0068",-7,0,1,0,1,1,60,326.25,5.79072440479001,0,1,1,2.7,0,0,2018
"KSSTID0068",-6,1,1,0,1,1,60,0,0,5.79072440479001,0,1,2.2,0,0,2018
"KSSTID0068",-5,1,1,0,1,1,60,0,0,0,1,1,2.5,0,0,2019
"KSSTID0068",-4,0,1,0,1,1,60,354.31,5.8729906478603,0,1,1,2.633333333,0,0,2019
"KSSTID0068",-3,0,1,0,1,1,60,934.12,6.84067486329951,5.8729906478603,0,1,2.8,0,0,2019
"KSSTID0068",-2,0,1,0,1,1,60,1371.83,7.22462958164177,6.84067486329951,0,1,2.366666667,0,0,2019
"KSSTID0068",-1,0,1,0,1,1,60,1145.05,7.04407652634038,7.22462958164177,0,1,2.9,0,0,2020
"KSSTID0068",0,0,1,0,1,1,60,1328.36,7.19245290239296,7.04407652634038,0,1,4.166666667,0,0,2020
"KSSTID0068",1,1,1,0,1,1,60,0,0,7.19245290239296,0,1,4.066666667,0,0,2020
"KSSTID0068",2,1,1,0,1,1,60,0,0,0,1,1,2.866666667,0,0,2020
"KSSTID0068",3,1,1,0,1,1,60,0,0,0,1,1,2.6,0,0,2021
"KSSTID0068",4,1,1,0,1,1,60,0,0,0,1,1,2.4,0,0,2021
"KSSTID0068",5,1,1,1,1,1,60,0,0,0,1,1,2.666666667,0,0,2021
"KSSTID0068",6,1,1,1,1,1,60,0,0,0,1,1,1.6,0,0,2021
"KSSTID0068",7,1,1,1,1,1,60,0,0,0,1,1,2.033333333,0,0,2022
"KSSTID0069",-8,0,1,0,1,0,23,67.2,4.22244456484942,,,0,3.566666667,0,0,2018
"KSSTID0069",-7,0,1,0,1,0,23,3718.26,8.22128000274786,4.22244456484942,0,0,3.666666667,0,0,2018
"KSSTID0069",-6,0,1,0,1,0,23,3307.58,8.10427437330184,8.22128000274786,0,0,3.133333333,0,0,2018
"KSSTID0069",-5,0,1,0,1,0,23,3517.69,8.16584404023285,8.10427437330184,0,0,3.733333333,0,0,2019
"KSSTID0069",-4,0,1,0,1,0,23,4063.18,8.30996727961607,8.16584404023285,0,0,3.233333333,0,0,2019
"KSSTID0069",-3,0,1,0,1,0,23,8380.66,9.03380126455088,8.30996727961607,0,0,3.5,0,0,2019
"KSSTID0069",-2,0,1,0,1,0,23,8534.82,9.05202670559899,9.03380126455088,0,0,2.966666667,0,0,2019
"KSSTID0069",-1,0,1,0,1,0,23,7596.32,8.93555083250634,9.05202670559899,0,0,3.7,0,0,2020
"KSSTID0069",0,0,1,0,1,0,23,7861.14,8.96981411299701,8.93555083250634,0,0,14.46666667,0,0,2020
"KSSTID0069",1,0,1,0,1,0,23,4831.46,8.48311093375904,8.96981411299701,0,0,9.1,0,0,2020
"KSSTID0069",2,0,1,0,1,0,23,5657.5,8.640914118406,8.48311093375904,0,0,6.533333333,0,0,2020
"KSSTID0069",3,0,1,1,1,0,23,3979.39,8.28913508342753,8.640914118406,0,0,5.7,0,0,2021
"KSSTID0069",4,0,1,1,1,0,23,3263,8.090708716084,8.28913508342753,0,0,5.066666667,0,0,2021
"KSSTID0069",5,1,1,1,1,0,23,0,0,8.090708716084,0,0,4.633333333,0,0,2021
"KSSTID0069",6,0,1,1,1,0,23,1370.52,7.22367489284516,0,1,0,3.066666667,0,0,2021
"KSSTID0069",7,0,1,1,1,0,23,5893.6,8.68179195655562,7.22367489284516,0,0,3.366666667,0,0,2022
"KSSTID0070",-8,1,0,0,1,0,42,0,0,,,0,2.8,1,1,2018
"KSSTID0070",-7,0,0,0,1,0,42,45.5,3.83945231259331,0,1,0,3,1,1,2018
"KSSTID0070",-6,0,0,0,1,0,42,5203.5,8.55727891495552,3.83945231259331,0,0,2.6,1,1,2018
"KSSTID0070",-5,0,0,0,1,0,42,1055.85,6.96304806473085,8.55727891495552,0,0,3.1,1,1,2019
"KSSTID0070",-4,1,0,0,1,0,42,0,0,6.96304806473085,0,0,2.666666667,1,1,2019
"KSSTID0070",-3,1,0,0,1,0,42,0,0,0,1,0,3,1,1,2019
"KSSTID0070",-2,0,0,0,1,0,42,3700,8.21635833238616,0,1,0,2.4,1,1,2019
"KSSTID0070",-1,1,0,0,1,0,42,0,0,8.21635833238616,0,0,2.766666667,1,1,2020
"KSSTID0070",0,1,0,0,1,0,42,6696.81819,8.80953710906219,0,1,0,8.7,1,1,2020
"KSSTID0070",1,1,0,0,1,0,42,2388.18182,7.77870625158761,8.80953710906219,1,0,5.3,1,1,2020
"KSSTID0070",2,1,0,0,1,0,42,0,0,7.77870625158761,1,0,3.566666667,1,1,2020
"KSSTID0070",3,1,0,0,1,0,42,0,0,0,1,0,3.333333333,1,1,2021
"KSSTID0070",4,1,0,0,1,0,42,0,0,0,1,0,3.033333333,1,1,2021
"KSSTID0070",5,1,0,0,1,0,42,0,0,0,1,0,3.033333333,1,1,2021
"KSSTID0070",6,0,0,0,1,0,42,4868.5,8.49074654140125,0,1,0,1.933333333,1,1,2021
"KSSTID0070",7,0,0,0,1,0,42,10101,9.220488703028,8.49074654140125,0,0,2.333333333,1,0,2022
"KSSTID0071",-3,0,1,0,0,0,47,7947.89,8.98078757525872,8.79387295988509,0,0,4.183333333,0,1,2019
"KSSTID0071",-2,0,1,0,0,0,47,7867.517,8.97062488655203,8.98078757525872,0,0,3.633333333,0,1,2019
"KSSTID0071",-1,1,1,0,0,0,47,3065.2635,8.02821499833512,8.97062488655203,0,0,4.516666667,0,0,2020
"KSSTID0071",0,0,1,0,0,0,47,1933.32,7.56751112251236,8.02821499833512,1,0,9.433333333,0,0,2020
"KSSTID0071",1,1,1,0,0,0,47,0,0,7.56751112251236,0,0,7.183333333,0,0,2020
"KSSTID0071",2,1,1,0,0,0,47,0,0,0,1,0,5.2,0,0,2020
"KSSTID0071",3,1,1,1,0,0,47,0,0,0,1,0,4.416666667,0,0,2021
"KSSTID0071",4,0,1,1,0,0,47,2398.5,7.7830156612983,0,1,0,4.183333333,0,0,2021
"KSSTID0071",5,0,1,1,0,0,47,7814.91,8.96391667881497,7.7830156612983,0,0,4.216666667,0,0,2021
"KSSTID0071",6,0,1,1,0,0,47,7800.03,8.96201105524173,8.96391667881497,0,0,2.75,0,0,2021
"KSSTID0071",7,0,1,1,0,0,47,6268.74,8.74349016546255,8.96201105524173,0,0,3.133333333,0,0,2022
"KSSTID0071",-8,0,1,0,0,0,47,,,,,0,4.133333333,0,1,2018
"KSSTID0071",-7,0,1,0,0,0,47,4528.55,8.41837787579441,,0,0,4.366666667,0,1,2018
"KSSTID0071",-6,0,1,0,0,0,47,5736.67,8.65480848355948,8.41837787579441,0,0,3.6,0,1,2018
"KSSTID0071",-5,0,1,0,0,0,47,6276.89,8.74478921574473,8.65480848355948,0,0,4.316666667,0,1,2019
"KSSTID0071",-4,0,1,0,0,0,47,6592.72,8.79387295988509,8.74478921574473,0,0,4.233333333,0,1,2019
"KSSTID0072",-8,0,0,0,0,1,49,,,,,1,3.466666667,1,0,2018
"KSSTID0072",-7,0,0,0,0,1,49,6886.35,8.83744167463962,,0,1,3.666666667,1,0,2018
"KSSTID0072",-6,0,0,0,0,1,49,7239.93,8.88750493016905,8.83744167463962,0,1,3.3,1,0,2018
"KSSTID0072",-5,0,0,0,0,1,49,4987.73,8.51493664733461,8.88750493016905,0,1,4,1,0,2019
"KSSTID0072",-4,0,0,0,0,1,49,6221.95,8.73599934982699,8.51493664733461,0,1,3.266666667,1,0,2019
"KSSTID0072",-3,0,0,0,0,1,49,7019.2,8.85654698664251,8.73599934982699,0,1,3.6,1,0,2019
"KSSTID0072",-2,0,0,0,0,1,49,6626,8.79890749208823,8.85654698664251,0,1,3.133333333,1,0,2019
"KSSTID0072",-1,0,0,0,0,1,49,6210.47,8.7341528618908,8.79890749208823,0,1,3.7,1,0,2020
"KSSTID0072",0,0,0,0,0,1,49,6671.25,8.80571241336058,8.7341528618908,0,1,9.933333333,1,0,2020
"KSSTID0072",1,0,0,0,0,1,49,6179.93,8.72922402456683,8.80571241336058,0,1,6.1,1,0,2020
"KSSTID0072",2,0,0,0,0,1,49,8150.02,9.00589835177811,8.72922402456683,0,1,4.366666667,1,0,2020
"KSSTID0072",3,0,0,0,0,1,49,6779.4,8.82179137624433,9.00589835177811,0,1,4.066666667,1,0,2021
"KSSTID0072",4,0,0,0,0,1,49,7671.54,8.94540299990487,8.82179137624433,0,1,3.533333333,1,0,2021
"KSSTID0072",5,0,0,0,0,1,49,6231.6,8.73754886019479,8.94540299990487,0,1,3.533333333,1,0,2021
"KSSTID0072",6,0,0,0,0,1,49,7572.74,8.93244227990843,8.73754886019479,0,1,2.4,1,0,2021
"KSSTID0072",7,0,0,0,0,1,49,6113.22,8.71837248479327,8.93244227990843,0,1,3.066666667,1,0,2022
"KSSTID0073",-3,1,0,0,1,1,40,0,0,4.20469261939097,0,1,3.5,0,1,2019
"KSSTID0073",-2,0,0,0,1,1,40,2122.7,7.66091512944825,0,1,1,2.966666667,0,1,2019
"KSSTID0073",-1,0,0,0,1,1,40,5381.3,8.59087107109345,7.66091512944825,0,1,3.7,0,1,2020
"KSSTID0073",0,0,0,0,1,1,40,5616.24,8.63359571905421,8.59087107109345,0,1,14.46666667,0,1,2020
"KSSTID0073",1,0,0,0,1,1,40,7248.66,8.88870985019732,8.63359571905421,0,1,9.1,0,1,2020
"KSSTID0073",2,0,0,0,1,1,40,7299.25,8.89566387312543,8.88870985019732,0,1,6.533333333,0,1,2020
"KSSTID0073",3,0,0,0,1,1,40,4877.75,8.49264431849483,8.89566387312543,0,1,5.7,0,1,2021
"KSSTID0073",4,0,0,0,1,1,40,2072.5,7.63699327968644,8.49264431849483,0,1,5.066666667,0,1,2021
"KSSTID0073",5,0,0,0,1,1,40,5442.5,8.60217751532123,7.63699327968644,0,1,4.633333333,0,1,2021
"KSSTID0073",6,0,0,0,1,1,40,4396.73,8.38884377768856,8.60217751532123,0,1,3.066666667,0,1,2021
"KSSTID0073",7,0,0,0,1,1,40,6174.53,8.72834998777251,8.38884377768856,0,1,3.366666667,0,1,2022
"KSSTID0073",-8,0,0,0,1,1,40,,,,,1,3.566666667,0,1,2018
"KSSTID0073",-7,1,0,0,1,1,40,0,0,,0,1,3.666666667,0,1,2018
"KSSTID0073",-6,1,0,0,1,1,40,0,0,0,1,1,3.133333333,0,1,2018
"KSSTID0073",-5,1,0,0,1,1,40,0,0,0,1,1,3.733333333,0,1,2019
"KSSTID0073",-4,0,0,0,1,1,40,66,4.20469261939097,0,1,1,3.233333333,0,1,2019
"KSSTID0074",-8,0,1,0,1,0,41,,,,,1,3.85,0,0,2018
"KSSTID0074",-7,0,1,0,1,0,41,57,4.06044301054642,,0,1,4.066666667,0,0,2018
"KSSTID0074",-6,1,1,0,1,0,41,0,0,4.06044301054642,0,1,3.25,0,0,2018
"KSSTID0074",-5,1,1,0,1,0,41,0,0,0,1,1,3.95,0,0,2019
"KSSTID0074",-4,0,1,0,1,0,41,635.5,6.45598441799746,0,1,1,3.7,0,0,2019
"KSSTID0074",-3,0,1,0,1,0,41,1731.98,7.45759774896811,6.45598441799746,0,1,3.983333333,0,0,2019
"KSSTID0074",-2,0,1,0,1,0,41,1873.82,7.53626793379622,7.45759774896811,0,1,3.133333333,0,0,2019
"KSSTID0074",-1,0,1,0,1,0,41,1929.62,7.56559647383459,7.53626793379622,0,1,3.65,0,0,2020
"KSSTID0074",0,0,1,0,1,0,41,1589.79,7.37198602716844,7.56559647383459,0,1,8.466666667,0,0,2020
"KSSTID0074",1,0,1,0,1,0,41,2857.81,7.95816073331088,7.37198602716844,0,1,5.783333333,0,0,2020
"KSSTID0074",2,0,1,0,1,0,41,2574.61,7.85384167824696,7.95816073331088,0,1,4.033333333,0,0,2020
"KSSTID0074",3,0,1,0,1,0,41,4579.53,8.42956999093714,7.85384167824696,0,1,3.75,0,1,2021
"KSSTID0074",4,0,1,0,1,0,41,5793.06,8.66458853381589,8.42956999093714,0,1,3.45,0,1,2021
"KSSTID0074",5,0,1,0,1,0,41,5593.2,8.62948562571486,8.66458853381589,0,1,3.533333333,0,1,2021
"KSSTID0074",6,0,1,0,1,0,41,5295.54,8.57480905616512,8.62948562571486,0,1,2.266666667,0,1,2021
"KSSTID0074",7,0,1,0,1,0,41,2178.24,7.6867314711465,8.57480905616512,0,1,2.8,0,0,2022
"KSSTID0075",1,0,1,0,1,0,40,10527,9.2617936535651,9.54626531600298,0,0,9.1,0,1,2020
"KSSTID0075",-3,0,1,0,1,0,40,10437.16,9.25322360069289,9.12840228587393,0,0,3.5,0,1,2019
"KSSTID0075",-2,0,1,0,1,0,40,11057.92,9.31099262112208,9.25322360069289,0,0,2.966666667,0,1,2019
"KSSTID0075",-4,0,1,0,1,0,40,9212.29,9.12840228587393,9.05548727884779,0,0,3.233333333,0,1,2019
"KSSTID0075",0,0,1,0,1,0,40,13991.34,9.54626531600298,9.04880096259191,0,0,14.46666667,0,1,2020
"KSSTID0075",-1,0,1,0,1,0,40,8507.33,9.04880096259191,9.31099262112208,0,0,3.7,0,1,2020
"KSSTID0075",-6,0,1,0,1,0,40,9463.26,9.15527787780833,8.90508342893454,0,0,3.133333333,0,1,2018
"KSSTID0075",-8,0,1,0,1,0,40,,,,,0,3.566666667,0,1,2018
"KSSTID0075",3,0,1,1,1,0,40,5723.02,8.65242663473034,8.72465604061652,0,0,5.7,0,1,2021
"KSSTID0075",4,0,1,1,1,0,40,7011,8.85537824604113,8.65242663473034,0,0,5.066666667,0,1,2021
"KSSTID0075",-5,0,1,0,1,0,40,8564.41,9.05548727884779,9.15527787780833,0,0,3.733333333,0,1,2019
"KSSTID0075",5,0,1,1,1,0,40,6654.8,8.80324393397267,8.85537824604113,0,0,4.633333333,0,1,2021
"KSSTID0075",6,0,1,1,1,0,40,8030.68,8.9911490005004,8.80324393397267,0,0,3.066666667,0,1,2021
"KSSTID0075",7,0,1,1,1,0,40,7942.05,8.98005261146413,8.9911490005004,0,0,3.366666667,0,1,2022
"KSSTID0075",2,0,1,0,1,0,40,6151.76,8.72465604061652,9.2617936535651,0,0,6.533333333,0,1,2020
"KSSTID0075",-7,0,1,0,1,0,40,7368.34,8.90508342893454,,0,0,3.666666667,0,1,2018
"KSSTID0076",-2,0,1,0,1,1,47,2177.5,7.6863918455575,7.56644040598698,0,0,3.7,0,1,2020
"KSSTID0076",-7,0,1,0,1,1,47,1905,7.55276208421415,7.59576428168596,0,0,3.133333333,0,1,2018
"KSSTID0076",-3,0,1,0,1,1,47,1931.25,7.56644040598698,7.56060116276856,0,0,2.966666667,0,1,2019
"KSSTID0076",5,0,1,0,1,1,47,1199.75,7.09070164054493,8.50689029842034,0,0,3.066666667,0,1,2021
"KSSTID0076",4,0,1,0,1,1,47,4947.75,8.50689029842034,8.71173148572011,0,0,4.633333333,0,1,2021
"KSSTID0076",-4,0,1,0,1,1,47,1920,7.56060116276856,7.59676892826048,0,0,3.5,0,1,2019
"KSSTID0076",0,1,1,0,1,1,47,3369.8098,8.12290829121568,7.40485135233233,0,0,9.1,0,1,2020
"KSSTID0076",-8,0,1,0,1,1,47,1988.75,7.59576428168596,,,0,3.666666667,0,1,2018
"KSSTID0076",6,0,1,1,1,1,47,1224.15,7.11081856446216,7.09070164054493,0,0,3.366666667,0,1,2022
"KSSTID0076",2,0,1,0,1,1,47,2629,7.87473912517181,7.44366368311559,1,0,5.7,0,1,2021
"KSSTID0076",-5,0,1,0,1,1,47,1990.75,7.59676892826048,7.46379324556968,0,0,3.233333333,0,1,2019
"KSSTID0076",-1,0,1,0,1,1,47,1642.94045,7.40485135233233,7.6863918455575,0,0,14.46666667,0,1,2020
"KSSTID0076",7,0,1,1,1,1,47,1283.55,7.15816374144436,7.11081856446216,0,0,2.966666667,0,1,2022
"KSSTID0076",-6,0,1,0,1,1,47,1742.75,7.46379324556968,7.55276208421415,0,0,3.733333333,0,1,2019
"KSSTID0076",1,1,1,0,1,1,47,1708,7.44366368311559,8.12290829121568,1,0,6.533333333,0,1,2020
"KSSTID0076",3,0,1,0,1,1,47,6072.75,8.71173148572011,7.87473912517181,0,0,5.066666667,0,1,2021
"KSSTID0077",-8,1,1,0,1,1,37,0,0,,,0,3.666666667,0,1,2018
"KSSTID0077",-7,1,1,0,1,1,37,0,0,0,1,0,3.133333333,0,1,2018
"KSSTID0077",-6,0,1,0,1,1,37,2395.25,7.78166029435985,0,1,0,3.733333333,0,1,2019
"KSSTID0077",-5,0,1,0,1,1,37,3669.93,8.20820031494129,7.78166029435985,0,0,3.233333333,0,1,2019
"KSSTID0077",-4,0,1,0,1,1,37,1670,7.42117752859539,8.20820031494129,0,0,3.5,0,1,2019
"KSSTID0077",-3,0,1,0,1,1,37,2519.2,7.83209354243559,7.42117752859539,0,0,2.966666667,0,1,2019
"KSSTID0077",-2,1,1,0,1,1,37,0,0,7.83209354243559,0,0,3.7,0,1,2020
"KSSTID0077",-1,1,1,0,1,1,37,148.6087,5.00802321892965,0,1,0,14.46666667,0,1,2020
"KSSTID0077",0,1,1,0,1,1,37,3731.9131,8.22494419977944,5.00802321892965,1,0,9.1,0,1,2020
"KSSTID0077",1,1,1,0,1,1,37,1936.09898,7.56894676174007,8.22494419977944,1,0,6.533333333,0,1,2020
"KSSTID0077",2,1,1,1,1,1,37,1945.51721,7.57379700852183,7.56894676174007,1,0,5.7,0,1,2021
"KSSTID0077",3,1,1,1,1,1,37,2250.86219,7.71951279289334,7.57379700852183,1,0,5.066666667,0,1,2021
"KSSTID0077",4,1,1,1,1,1,37,4095,8.31776616671934,7.71951279289334,1,0,4.633333333,0,1,2021
"KSSTID0077",5,1,1,1,1,1,37,0,0,8.31776616671934,1,0,3.066666667,0,1,2021
"KSSTID0077",6,1,1,1,1,1,37,0,0,0,1,0,3.366666667,0,1,2022
"KSSTID0077",7,1,1,1,1,1,37,0,0,0,1,0,2.966666667,0,1,2022
"KSSTID0078",-8,0,0,0,1,0,38,4623.32,8.43908461210997,,,1,3.533333333,1,1,2018
"KSSTID0078",-7,0,0,0,1,0,38,3021.68,8.01389913406559,8.43908461210997,0,1,2.766666667,1,1,2018
"KSSTID0078",-6,0,0,0,1,0,38,380.72,5.94468735554905,8.01389913406559,0,1,3.1,1,1,2019
"KSSTID0078",-5,1,0,0,1,0,38,0,0,5.94468735554905,0,1,2.7,1,1,2019
"KSSTID0078",-4,1,0,0,1,0,38,0,0,0,1,1,3,1,1,2019
"KSSTID0078",-3,1,0,0,1,0,38,0,0,0,1,1,2.7,1,1,2019
"KSSTID0078",-2,1,0,0,1,0,38,0,0,0,1,1,2.433333333,1,1,2020
"KSSTID0078",-1,1,0,0,1,0,38,0,0,0,1,1,5.6,1,1,2020
"KSSTID0078",0,1,0,0,1,0,38,0,0,0,1,1,5.633333333,1,1,2020
"KSSTID0078",1,1,0,0,1,0,38,0,0,0,1,1,3.733333333,1,1,2020
"KSSTID0078",2,1,0,0,1,0,38,0,0,0,1,1,3.833333333,1,1,2021
"KSSTID0078",3,1,0,0,1,0,38,0,0,0,1,1,2.766666667,1,1,2021
"KSSTID0078",4,0,0,0,1,0,38,3557.34,8.17704942296326,0,1,1,3.033333333,1,1,2021
"KSSTID0078",5,0,0,0,1,0,38,7371.2,8.90547144810158,8.17704942296326,0,1,2.066666667,1,1,2021
"KSSTID0078",6,0,0,0,1,0,38,5955.04,8.69216110969807,8.90547144810158,0,1,2.066666667,1,1,2022
"KSSTID0078",7,0,0,0,1,0,38,7988.89,8.98593227145654,8.69216110969807,0,1,2.133333333,1,1,2022
"KSSTID0079",-8,1,1,0,1,0,42,0,0,,,1,3.666666667,0,0,2018
"KSSTID0079",-7,1,1,0,1,0,42,0,0,0,1,1,3.133333333,0,0,2018
"KSSTID0079",-6,1,1,0,1,0,42,0,0,0,1,1,3.733333333,0,0,2019
"KSSTID0079",-5,1,1,0,1,0,42,0,0,0,1,1,3.233333333,0,0,2019
"KSSTID0079",-4,1,1,0,1,0,42,0,0,0,1,1,3.5,0,0,2019
"KSSTID0079",-3,1,1,0,1,0,42,0,0,0,1,1,2.966666667,0,0,2019
"KSSTID0079",-2,1,1,0,1,0,42,0,0,0,1,1,3.7,0,0,2020
"KSSTID0079",-1,0,1,0,1,0,42,1592.01,7.37338058735425,0,1,1,14.46666667,0,0,2020
"KSSTID0079",0,0,1,0,1,0,42,2132.63,7.66558003351136,7.37338058735425,0,1,9.1,0,0,2020
"KSSTID0079",1,0,1,0,1,0,42,2134.18,7.6663062312424,7.66558003351136,0,1,6.533333333,0,0,2020
"KSSTID0079",2,1,1,0,1,0,42,0,0,7.6663062312424,0,1,5.7,0,0,2021
"KSSTID0079",3,1,1,0,1,0,42,0,0,0,1,1,5.066666667,0,0,2021
"KSSTID0079",4,1,1,0,1,0,42,0,0,0,1,1,4.633333333,0,0,2021
"KSSTID0079",5,1,1,0,1,0,42,0,0,0,1,1,3.066666667,0,0,2021
"KSSTID0079",6,1,1,0,1,0,42,0,0,0,1,1,3.366666667,0,0,2022
"KSSTID0079",7,1,1,0,1,0,42,0,0,0,1,1,2.966666667,0,0,2022
"KSSTID0080",-8,0,1,0,1,0,30,10801.08,9.28749398716133,,,0,3.666666667,0,1,2018
"KSSTID0080",-7,0,1,0,1,0,30,10402.35,9.24988314864606,9.28749398716133,0,0,3.133333333,0,1,2018
"KSSTID0080",-6,0,1,0,1,0,30,9999.99,9.21043936707601,9.24988314864606,0,0,3.733333333,0,1,2019
"KSSTID0080",-5,0,1,0,1,0,30,9549.12,9.16430899884086,9.21043936707601,0,0,3.233333333,0,1,2019
"KSSTID0080",-4,0,1,0,1,0,30,3733.24,8.22529959627291,9.16430899884086,0,0,3.5,0,1,2019
"KSSTID0080",-3,0,1,0,1,0,30,3197.23,8.07035281075775,8.22529959627291,0,0,2.966666667,0,1,2019
"KSSTID0080",-2,0,1,0,1,0,30,395.1,5.98166670462787,8.07035281075775,0,0,3.7,1,1,2020
"KSSTID0080",-1,0,1,0,1,0,30,3846.15,8.25508789341404,5.98166670462787,0,0,14.46666667,1,1,2020
"KSSTID0080",0,0,1,0,1,0,30,3200,8.07121853996986,8.25508789341404,0,0,9.1,1,1,2020
"KSSTID0080",1,0,1,0,1,0,30,7357.5,8.90361138660417,8.07121853996986,0,0,6.533333333,1,1,2020
"KSSTID0080",2,0,1,1,1,0,30,11294.35,9.33214641558447,8.90361138660417,0,0,5.7,1,1,2021
"KSSTID0080",3,0,1,1,1,0,30,4147.77,8.3305671837517,9.33214641558447,0,0,5.066666667,1,1,2021
"KSSTID0080",4,0,1,1,1,0,30,2829.82,7.94832170131727,8.3305671837517,0,0,4.633333333,1,1,2021
"KSSTID0080",5,0,1,1,1,0,30,1287.91,7.16155217893444,7.94832170131727,0,0,3.066666667,1,1,2021
"KSSTID0080",6,0,1,1,1,0,30,4707.11,8.4570418325932,7.16155217893444,0,0,3.366666667,1,1,2022
"KSSTID0080",7,0,1,1,1,0,30,7459.32,8.91735358772018,8.4570418325932,0,0,2.966666667,1,1,2022
"KSSTID0081",-3,1,1,0,0,1,32,0,0,0,1,1,3.133333333,0,1,2019
"KSSTID0081",-2,1,1,0,0,1,32,0,0,0,1,1,3.7,0,1,2020
"KSSTID0081",-1,1,1,0,0,1,32,0,0,0,1,1,9.933333333,0,1,2020
"KSSTID0081",0,1,1,0,0,1,32,0,0,0,1,1,6.1,0,1,2020
"KSSTID0081",1,1,1,0,0,1,32,0,0,0,1,1,4.366666667,0,1,2020
"KSSTID0081",2,1,1,1,0,1,32,0,0,0,1,1,4.066666667,0,1,2021
"KSSTID0081",3,1,1,1,0,1,32,0,0,0,1,1,3.533333333,0,1,2021
"KSSTID0081",4,1,1,1,0,1,32,0,0,0,1,1,3.533333333,0,1,2021
"KSSTID0081",5,1,1,1,0,1,32,0,0,0,1,1,2.4,0,1,2021
"KSSTID0081",6,1,1,1,0,1,32,0,0,0,1,1,3.066666667,0,1,2022
"KSSTID0081",7,1,1,1,0,1,32,0,0,0,1,1,2.7,0,1,2022
"KSSTID0081",-8,0,1,0,0,1,32,527.9,6.27079937807193,,,1,3.666666667,0,1,2018
"KSSTID0081",-7,1,1,0,0,1,32,0,0,6.27079937807193,0,1,3.3,0,1,2018
"KSSTID0081",-6,1,1,0,0,1,32,0,0,0,1,1,4,0,1,2019
"KSSTID0081",-5,1,1,0,0,1,32,0,0,0,1,1,3.266666667,0,1,2019
"KSSTID0081",-4,1,1,0,0,1,32,0,0,0,1,1,3.6,0,1,2019
"KSSTID0082",-8,1,0,0,1,0,52,0,0,,,1,3.5,1,0,2018
"KSSTID0082",-7,1,0,0,1,0,52,0,0,0,1,1,3.15,1,0,2018
"KSSTID0082",-6,1,0,0,1,0,52,0,0,0,1,1,4.15,1,0,2019
"KSSTID0082",-5,1,0,0,1,0,52,0,0,0,1,1,3.283333333,1,0,2019
"KSSTID0082",-4,1,0,0,1,0,52,0,0,0,1,1,3.483333333,1,0,2019
"KSSTID0082",-3,1,0,0,1,0,52,0,0,0,1,1,3.116666667,1,0,2019
"KSSTID0082",-2,1,0,0,1,0,52,0,0,0,1,1,3.883333333,1,0,2020
"KSSTID0082",-1,1,0,0,1,0,52,0,0,0,1,1,8.3,1,0,2020
"KSSTID0082",0,1,0,0,1,0,52,0,0,0,1,1,5.1,1,0,2020
"KSSTID0082",1,1,0,0,1,0,52,0,0,0,1,1,3.7,1,0,2020
"KSSTID0082",2,1,0,0,1,0,52,0,0,0,1,1,3.666666667,1,0,2021
"KSSTID0082",3,1,0,0,1,0,52,0,0,0,1,1,3.2,1,0,2021
"KSSTID0082",4,1,0,0,1,0,52,0,0,0,1,1,3.3,1,0,2021
"KSSTID0082",5,1,0,0,1,0,52,0,0,0,1,1,2.216666667,1,0,2021
"KSSTID0082",6,1,0,0,1,0,52,0,0,0,1,1,3,1,0,2022
"KSSTID0082",7,1,0,0,1,0,52,0,0,0,1,1,2.666666667,1,0,2022
"KSSTID0083",-6,0,1,0,0,1,29,7369.98,8.90530594784956,8.69986635305663,0,1,3.733333333,0,1,2019
"KSSTID0083",-8,0,1,0,0,1,29,4766.44,8.469564752183,,,1,3.666666667,0,1,2018
"KSSTID0083",4,0,1,1,0,1,29,7366.72,8.90486357504149,9.22324968705104,0,1,4.633333333,0,1,2021
"KSSTID0083",-2,0,1,0,0,1,29,6412.45,8.76615262665432,8.911978809566,0,1,3.7,0,1,2020
"KSSTID0083",5,0,1,1,0,1,29,9504.83,9.15966057357201,8.90486357504149,0,1,3.066666667,0,1,2021
"KSSTID0083",-4,0,1,0,0,1,29,8743.85,9.07622023464693,8.71014141795141,0,1,3.5,0,1,2019
"KSSTID0083",7,0,1,1,0,1,29,9202.72,9.12736302913667,9.43867044997769,0,1,2.966666667,0,1,2022
"KSSTID0083",-7,0,1,0,0,1,29,6001.11,8.69986635305663,8.469564752183,0,1,3.133333333,0,1,2018
"KSSTID0083",2,0,1,1,0,1,29,7381.85,8.90691502190844,8.82101530974104,0,1,5.7,0,1,2021
