effect,b,se,pvalue,ll,ul
0,-.016171515,.020751255,.43580124,-.056843225,.024500195
2,-.020262066,.020213665,.31615311,-.059880126,.01935599
3,-.016862184,.026160289,.51920474,-.068135411,.034411043
4,-.018484557,.028769275,.52054185,-.074871302,.037902184
5,.0060698641,.031313915,.84630179,-.055304285,.067444012
6,-.031061612,.033244636,.35013133,-.096219905,.034096677
