effect,b,se,pvalue,ll,ul
0,-.044451304,.044670071,.31968638,-.13200304,.043100432
2,.099838465,.10988008,.36355445,-.11552253,.31519946
3,-.040955152,.062787667,.51422042,-.16401671,.082106404
4,-.011516255,.063588895,.85628527,-.1361482,.11311568
5,-.16981626,.058015455,.0034215357,-.28352445,-.056108057
6,-.12582199,.057413764,.028415969,-.23835091,-.013293085
