effect,b,se,pvalue,ll,ul
0,.029244211,.03843116,.44668666,-.046079483,.1045679
2,.079250403,.10338778,.44335777,-.12338593,.28188673
3,.034359399,.062472548,.58232486,-.088084541,.15680334
4,-.057279088,.059610803,.33661032,-.17411412,.05955594
5,.055710465,.05508,.31180286,-.05224435,.16366528
6,.032494474,.056460485,.56493562,-.078166038,.14315499
